# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Mar 18 01:14:45 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Pan-STARRS1
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0152 0.01508 9.81291 0.6000000238 2.3211214542    0.600 -1.120  3.5934  4.661    1  0.000  0.545     0.00     0.00 -1 -5.75e-15      0.00 7.265e-01 2.591e-01 2.594e-03 7.000e-04 6.350e-03 -1.000 1.443e-02 7.570 9.300 8.163 7.477 7.178 7.025 8.087
0.0152 0.01508 9.81291 0.6223740578 2.3356611729    0.622 -1.041  3.6067  4.652    1  0.000  0.545     0.00     0.00 -1 -6.83e-15      0.00 7.274e-01 2.582e-01 2.586e-03 6.979e-04 6.332e-03 -1.000 1.440e-02 7.374 8.966 7.850 7.245 6.985 6.846 7.815
0.0152 0.01508 9.81291 0.6499999762 2.3520355225    0.650 -0.948  3.6226  4.642    1  0.000  0.544     0.00     0.00 -1 -8.39e-15      0.00 7.286e-01 2.571e-01 2.576e-03 6.954e-04 6.309e-03 -1.000 1.436e-02 7.140 8.568 7.488 6.974 6.755 6.632 7.495
0.0152 0.01508 9.81291 0.7000000477 2.3779268265    0.700 -0.782  3.6526  4.628    1  0.000  0.544     0.00     0.00 -1  -1.2e-14      0.00 7.306e-01 2.552e-01 2.560e-03 6.911e-04 6.271e-03 -1.000 1.423e-02 6.725 7.812 6.854 6.497 6.351 6.258 6.921
0.0152 0.01508 9.81291 0.7103488445 2.3827648163    0.710 -0.748  3.6588  4.625    1  0.000  0.543     0.00     0.00 -1  -1.3e-14      0.00 7.310e-01 2.547e-01 2.549e-03 6.899e-04 6.262e-03 -1.000 1.422e-02 6.641 7.655 6.732 6.402 6.267 6.180 6.806
0.0152 0.01508 9.81291 0.7442218065 2.3975238800    0.744 -0.640  3.6784  4.615    1  0.000  0.538     0.00     0.00 -1 -1.64e-14      0.00 7.325e-01 2.533e-01 2.514e-03 6.861e-04 6.234e-03 -1.000 1.419e-02 6.369 7.178 6.371 6.102 5.997 5.930 6.455
0.0152 0.01508 9.81291 0.7500000000 2.3998889923    0.750 -0.621  3.6817  4.613    1  0.000  0.537     0.00     0.00 -1 -1.71e-14      0.00 7.327e-01 2.532e-01 2.509e-03 6.855e-04 6.230e-03 -1.000 1.412e-02 6.323 7.102 6.313 6.053 5.953 5.889 6.398
0.0152 0.01508 9.81291 0.7718535662 2.4084668159    0.772 -0.555  3.6916  4.599    1  0.000  0.537     0.00     0.00 -1 -1.99e-14      0.00 7.341e-01 2.519e-01 2.498e-03 6.825e-04 6.203e-03 -1.000 1.407e-02 6.159 6.851 6.117 5.881 5.793 5.738 6.203
0.0152 0.01508 9.81291 0.8000000119 2.4187245369    0.800 -0.472  3.7040  4.581    1  0.000  0.537     0.00     0.00 -1 -2.42e-14      0.00 7.358e-01 2.502e-01 2.484e-03 6.788e-04 6.170e-03 -1.000 1.401e-02 5.949 6.544 5.876 5.666 5.592 5.548 5.961
0.0152 0.01508 9.81291 0.8167198896 2.4244344234    0.816 -0.422  3.7110  4.568    1  0.000  0.537     0.00     0.00 -1 -2.73e-14      0.00 7.370e-01 2.491e-01 2.474e-03 6.761e-04 6.146e-03 -1.000 1.395e-02 5.826 6.370 5.736 5.540 5.474 5.436 5.820
0.0152 0.01508 9.81291 0.8438383341 2.4331445694    0.843 -0.343  3.7221  4.547    1  0.000  0.537     0.00     0.00 -1  -3.3e-14      0.00 7.389e-01 2.472e-01 2.458e-03 6.718e-04 6.107e-03 -1.000 1.388e-02 5.626 6.100 5.518 5.341 5.287 5.258 5.600
0.0152 0.01508 9.81291 0.8500000238 2.4350347519    0.849 -0.325  3.7246  4.542    1  0.000  0.537     0.00     0.00 -1 -3.45e-14      0.00 7.394e-01 2.468e-01 2.454e-03 6.709e-04 6.099e-03 -1.000 1.387e-02 5.581 6.041 5.469 5.296 5.245 5.218 5.551
0.0152 0.01508 9.81291 0.8624644279 2.4387636185    0.862 -0.288  3.7293  4.531    1  0.000  0.536     0.00     0.00 -1 -3.77e-14      0.00 7.404e-01 2.457e-01 2.445e-03 6.684e-04 6.077e-03 -1.000 1.384e-02 5.490 5.924 5.371 5.206 5.159 5.135 5.452
0.0152 0.01508 9.81291 0.8873347640 2.4458448887    0.887 -0.215  3.7383  4.506    1  0.000  0.536     0.00     0.00 -1 -4.52e-14      0.00 7.427e-01 2.436e-01 2.427e-03 6.635e-04 6.033e-03 -1.000 1.370e-02 5.308 5.692 5.178 5.028 4.992 4.973 5.257
0.0152 0.01508 9.81291 0.9000000358 2.4492788315    0.899 -0.178  3.7428  4.493    1  0.000  0.536     0.00     0.00 -1 -4.96e-14      0.00 7.439e-01 2.425e-01 2.417e-03 6.609e-04 6.010e-03 -1.000 1.364e-02 5.215 5.576 5.082 4.940 4.908 4.892 5.160
0.0152 0.01508 9.81291 0.9092412591 2.4517147541    0.908 -0.151  3.7458  4.483    1  0.000  0.536     0.00     0.00 -1 -5.32e-14      0.00 7.449e-01 2.415e-01 2.409e-03 6.586e-04 5.989e-03 -1.000 1.360e-02 5.147 5.493 5.012 4.875 4.846 4.833 5.089
